q_id,question,collection
crpc_1973_382_0_0,"Under CrPC Section 382, what must accompany each appeal petition unless the Court directs otherwise?",collection_old
crpc_1973_382_0_0,"If filing the petition of appeal in the proper Appellate Court is not practicable, to whom may the petition be presented, and what must that official do with the petition?",collection_old
crpc_1973_382_0_0,What powers may the Administrator or Executive Magistrate exercise under the provisos to Section 382 concerning suspension of sentence or bail?,collection_old
crpc_1973_382_0_0,"What is the duration of effect of an order passed by the Administrator or Executive Magistrate under these provisos, until reversed or modified by the proper Appellate Court?",collection_old
crpc_1973_382_0_0,"According to the Explanation attached to Section 382, how is the term 'Administrator' defined in relation to Union Territories?",collection_old
crpc_1973_164_7_0,"Under CrPC 164(3), what must the report set out about each conclusion?",collection_old
crpc_1973_164_7_0,"In the CrPC section titled ""Recording of confessions and statements,"" who is authorized to record confessions and statements?",collection_old
crpc_1973_164_7_0,How does CrPC 164(3) specify the level of detail for the reasons behind each conclusion?,collection_old
crpc_1973_164_7_0,"Which document element, according to CrPC 164(3), must accompany every conclusion in the report?",collection_old
crpc_1973_164_7_0,"In CrPC 164, what is the relationship mandated between conclusions and the reasons stated for them?",collection_old
crpc_1973_246_0_0,What is the section number for the CrPC provision titled 'Procedure where accused is not discharged' to reference in legal texts?,collection_old
crpc_1973_246_0_0,What is the exact heading or topic listed for CrPC Section 246?,collection_old
crpc_1973_246_0_0,Which law code and section would you consult to understand the procedure when the accused is not discharged?,collection_old
crpc_1973_246_0_0,"How would you cite the CrPC rule addressing non-discharge of the accused, including its section number?",collection_old
crpc_1973_246_0_0,What aspect of the criminal procedure does CrPC Section 246 focus on according to the provided text?,collection_old
crpc_1973_355_0_0,What is the section number associated with the Metropolitan Magistrate's judgment in CrPC 1973?,collection_old
crpc_1973_355_0_0,What is the official section title for CrPC section 355?,collection_old
crpc_1973_355_0_0,To which law code and year does the section titled Metropolitan Magistrate's judgment belong?,collection_old
crpc_1973_355_0_0,Which magistrate's judgment is described in CrPC section 355?,collection_old
crpc_1973_355_0_0,"If you are referencing CrPC 1973 and need the provision about the Metropolitan Magistrate's judgment, which section do you cite?",collection_old
crpc_1973_281_4_0,"Under CrPC section 281(5), who are required to sign the examination record of the accused?",collection_old
crpc_1973_281_4_0,What certification must the Magistrate or presiding Judge append to the record under CrPC §281(5)?,collection_old
crpc_1973_281_4_0,CrPC §281(5) requires the examination to be conducted in whose presence and hearing?,collection_old
crpc_1973_281_4_0,"According to CrPC §281(5), what must the record state about the accused's statement?",collection_old
crpc_1973_281_4_0,What is the purpose of having both the accused and the Magistrate sign the record under CrPC §281(5)?,collection_old
crpc_1973_146_0_0,"Under CrPC Section 146(1), after an order under Section 145(1), when is attachment of the subject of dispute permissible?",collection_old
crpc_1973_146_0_0,What must the competent Court determine before the attachment under Section 146(1) ends or the rights to possession are settled?,collection_old
crpc_1973_146_0_0,What action may the Magistrate take if there is no longer any likelihood of breach of peace concerning the subject of dispute?,collection_old
crpc_1973_146_0_0,"Who may withdraw the attachment, and under what condition may withdrawal occur?",collection_old
crpc_1973_146_0_0,What is the practical effect of attaching the subject of dispute under Section 146(1) while the Court resolves who is entitled to possession?,collection_old
crpc_1973_295_0_0,"Under CrPC §295, when may an applicant use an affidavit to prove facts about a public servant during an inquiry, trial, or other proceeding?",collection_old
crpc_1973_295_0_0,Who is permitted to provide affidavit evidence under CrPC §295?,collection_old
crpc_1973_295_0_0,What discretion does the Court have under CrPC §295 regarding ordering that such facts be proved by affidavit?,collection_old
crpc_1973_295_0_0,CrPC Section 295 is located in which Code and chapter designation?,collection_old
crpc_1973_295_0_0,What must the affidavit evidence relate to under CrPC §295 for it to be admissible?,collection_old
crpc_1973_167_11_0,"Under the new explanation III to the CrPC, how may the production of an accused before the Magistrate be proved when the accused is brought by electronic video linkage rather than in police custody, as required under paragraph (bb)?",collection_old
crpc_1973_167_11_0,What insertion is made in CrPC section 167(1) for island territories when there is no Judicial Magistrate on the island?,collection_old
crpc_1973_167_11_0,What does new subsection (1A) of section 167 say about how references to a Magistrate should be interpreted if diary entries are transmitted to an Executive Magistrate?,collection_old
crpc_1973_167_11_0,What proviso is added to CrPC section 167(3) regarding which Executive Magistrates are empowered to authorise detention in police custody?,collection_old
crpc_1973_167_11_0,"According to the proviso added to section 167(4), what must the Magistrate do if the order is made by an Executive Magistrate?",collection_old
crpc_1973_367_2_0,"Under CrPC Section 367(3), what action must be taken with the result if the High Court does not perform the inquiry or take the evidence?",collection_old
crpc_1973_367_2_0,"If the High Court fails to conduct the inquiry or take the evidence, to which Court is the result of that inquiry or evidence certified?",collection_old
crpc_1973_367_2_0,"In CrPC 367(3), what does the parenthetical phrase '(if any)' modify?",collection_old
crpc_1973_367_2_0,What is the exact section number and the section title given for the provision about directing further inquiry or additional evidence?,collection_old
crpc_1973_367_2_0,"To which legal code does Section 367 belong, according to the metadata in the chunk?",collection_old
crpc_1973_198_1_0,"Under CrPC section 198(2), which person is deemed aggrieved by offences under IPC sections 497 and 498?",collection_old
crpc_1973_198_1_0,"If the husband is not available, who may lodge a complaint on his behalf according to the text?",collection_old
crpc_1973_198_1_0,What prerequisite must a caregiver satisfy before filing a complaint on behalf of the husband under CrPC section 198(2)?,collection_old
crpc_1973_198_1_0,Which IPC sections are referenced as the offences that can render someone aggrieved in this provision?,collection_old
crpc_1973_198_1_0,This clause resides in which sub-section of Section 198 and what is the heading of that section?,collection_old
crpc_1973_222_2_0,"Under CrPC section 222(3), when the accused is charged with an offence, can the court convict him for attempting to commit that offence even if the attempt is not separately charged?",collection_old
crpc_1973_222_2_0,Does CrPC 222(3) authorize a conviction for an attempted offence without a separate charge for the attempt?,collection_old
crpc_1973_222_2_0,Is a separate charge for the attempt required to secure a conviction on the attempted act under CrPC section 222(3)?,collection_old
crpc_1973_222_2_0,How does the provision CrPC 222(3) connect the charged offence with a possible conviction for an uncharged attempt?,collection_old
crpc_1973_222_2_0,"In the CrPC framework, can the attempted conduct be used to support a conviction while only the main offence is charged?",collection_old
crpc_1973_5_0_0,What is the title of CrPC section 5 in Chapter II?,collection_old
crpc_1973_5_0_0,"In CrPC 1973, which chapter does section 5 belong to and what is its topic?",collection_old
crpc_1973_5_0_0,What section number corresponds to the provision titled 'Saving' in CrPC 1973?,collection_old
